Request_ID,Customer_ID,Facility_ID,Technician_ID,Request_Date,Status,Priority
SR02288,C0013,F0580,T084,03-02-2026,In Progress,Medium
SR02289,C0236,F0318,T037,15-08-2026,Completed,Low
SR02290,C0300,F0020,T007,21-05-2026,Completed,Critical
SR02291,C0161,F0295,T034,15-03-2026,Completed,High
SR02292,C0036,F0563,T076,08-04-2026,Open,High
SR02293,C0059,F0518,T082,16-04-2026,In Progress,High
SR02294,C0467,F0793,T052,10-02-2026,In Progress,Low
SR02295,C0403,F0798,T078,28-07-2026,Completed,High
SR02296,C0469,F0195,T008,03-01-2026,Cancelled,Medium
SR02297,C0266,F0008,T065,17-01-2026,Completed,Medium
SR02298,C0274,F0220,T068,07-03-2026,Open,Low
SR02299,C0393,F0701,T051,04-02-2026,In Progress,High
SR02300,C0309,F0651,T072,15-01-2026,In Progress,Medium
SR02301,C0219,F0080,T050,03-04-2026,Cancelled,Medium
SR02302,C0146,F0129,T053,01-04-2026,In Progress,Low
SR02303,C0243,F0451,T061,31-01-2026,In Progress,High
SR02304,C0032,F0529,T080,14-07-2026,Completed,Medium
SR02305,C0097,F0786,T025,31-07-2026,Completed,Medium
SR02306,C0369,F0605,T031,22-06-2026,In Progress,Medium
SR02307,C0435,F0170,T042,06-05-2026,Completed,High
SR02308,C0051,F0030,T021,16-08-2026,Open,Medium
SR02309,C0049,F0507,T034,26-03-2026,Open,High
SR02310,C0043,F0444,T036,13-04-2026,Open,Medium
SR02311,C0396,F0738,T032,04-01-2026,Completed,Low
SR02312,C0156,F0461,T042,19-06-2026,Cancelled,Medium
SR02313,C0164,F0401,T051,23-01-2026,Completed,Low
SR02314,C0007,F0243,T070,09-06-2026,Completed,Medium
SR02315,C0487,F0070,T031,07-07-2026,In Progress,Medium
SR02316,C0218,F0702,T085,22-02-2026,Completed,High
SR02317,C0399,F0661,T048,27-05-2026,Cancelled,Medium
SR02318,C0354,F0131,T073,14-03-2026,Completed,Medium
SR02319,C0071,F0564,T012,06-04-2026,Cancelled,Medium
SR02320,C0401,F0292,T018,08-05-2026,Completed,Low
SR02321,C0276,F0350,T046,01-03-2026,Completed,Low
SR02322,C0303,F0679,T037,11-07-2026,In Progress,Medium
SR02323,C0101,F0674,T050,05-04-2026,Completed,Low
SR02324,C0424,F0153,T016,21-04-2026,Completed,Low
SR02325,C0466,F0247,T048,15-07-2026,Cancelled,High
SR02326,C0204,F0658,T069,24-02-2026,Cancelled,High
SR02327,C0047,F0734,T073,19-04-2026,Completed,High
SR02328,C0425,F0064,T025,27-08-2026,Cancelled,Medium
SR02329,C0444,F0667,T035,06-04-2026,Completed,High
SR02330,C0254,F0392,T053,28-01-2026,Completed,Medium
SR02331,C0290,F0473,T052,10-03-2026,Open,Low
SR02332,C0112,F0061,T080,18-08-2026,In Progress,High
SR02333,C0034,F0545,T040,02-07-2026,Open,Low
SR02334,C0473,F0543,T068,14-07-2026,Open,Medium
SR02335,C0242,F0531,T089,02-03-2026,Cancelled,High
SR02336,C0138,F0633,T030,21-07-2026,In Progress,Medium
SR02337,C0347,F0757,T083,05-04-2026,Completed,Medium
SR02338,C0014,F0680,T034,10-07-2026,Completed,Medium
SR02339,C0040,F0596,T034,31-07-2026,Completed,Low
SR02340,C0122,F0786,T066,19-02-2026,In Progress,Critical
SR02341,C0226,F0540,T063,14-08-2026,Completed,Low
SR02342,C0184,F0538,T055,01-06-2026,Completed,Medium
SR02343,C0094,F0434,T024,25-06-2026,Completed,Medium
SR02344,C0176,F0616,T010,01-07-2026,In Progress,High
SR02345,C0167,F0058,T091,10-02-2026,Completed,High
SR02346,C0263,F0405,T088,28-06-2026,Open,Medium
SR02347,C0282,F0341,T089,21-02-2026,Completed,Critical
SR02348,C0442,F0731,T052,07-03-2026,Completed,Low
SR02349,C0404,F0059,T089,28-01-2026,In Progress,High
SR02350,C0147,F0516,T048,13-02-2026,Completed,Low
SR02351,C0452,F0148,T008,23-08-2026,In Progress,Medium
SR02352,C0261,F0707,T020,20-03-2026,Cancelled,Low
SR02353,C0094,F0682,T028,03-04-2026,Completed,Critical
SR02354,C0171,F0189,T038,26-04-2026,Completed,High
SR02355,C0371,F0698,T094,21-06-2026,In Progress,Medium
SR02356,C0411,F0398,T034,18-05-2026,Open,Medium
SR02357,C0188,F0777,T062,09-05-2026,Cancelled,Medium
SR02358,C0079,F0584,T028,20-07-2026,Completed,Medium
SR02359,C0096,F0028,T065,30-04-2026,Open,Medium
SR02360,C0052,F0163,T057,04-07-2026,Completed,Low
SR02361,C0350,F0323,T016,07-08-2026,Open,High
SR02362,C0252,F0170,T047,12-06-2026,Completed,Medium
SR02363,C0226,F0106,T011,09-01-2026,Completed,High
SR02364,C0336,F0783,T089,05-03-2026,Open,Medium
SR02365,C0415,F0696,T071,29-05-2026,Completed,Medium
SR02366,C0398,F0348,T095,25-04-2026,In Progress,Medium
SR02367,C0069,F0173,T088,10-03-2026,Completed,Low
SR02368,C0295,F0146,T022,22-03-2026,Completed,Medium
SR02369,C0442,F0733,T071,19-01-2026,Cancelled,High
SR02370,C0387,F0266,T011,26-02-2026,Completed,Low
SR02371,C0165,F0011,T097,07-07-2026,Cancelled,Medium
SR02372,C0197,F0318,T079,03-01-2026,Completed,High
SR02373,C0446,F0364,T069,20-07-2026,Completed,Medium
SR02374,C0017,F0499,T100,23-03-2026,In Progress,Medium
SR02375,C0263,F0271,T085,13-07-2026,Completed,High
SR02376,C0059,F0739,T087,03-03-2026,Open,Medium
SR02377,C0448,F0515,T011,18-07-2026,Cancelled,Low
SR02378,C0020,F0790,T003,18-05-2026,Cancelled,High
SR02379,C0012,F0294,T097,24-07-2026,Completed,High
SR02380,C0165,F0522,T026,15-01-2026,Completed,Low
SR02381,C0101,F0293,T043,11-07-2026,Completed,Low
SR02382,C0248,F0560,T005,06-03-2026,In Progress,High
SR02383,C0150,F0597,T063,28-03-2026,Completed,Medium
SR02384,C0179,F0258,T083,11-01-2026,Completed,Medium
SR02385,C0283,F0751,T085,17-08-2026,Completed,Medium
SR02386,C0281,F0686,T059,03-06-2026,Open,High
SR02387,C0468,F0716,T067,24-08-2026,Cancelled,Medium
SR02388,C0241,F0175,T052,17-05-2026,Open,Low
SR02389,C0283,F0575,T045,07-02-2026,Completed,Low
SR02390,C0339,F0086,T056,22-03-2026,Open,Medium
SR02391,C0088,F0085,T094,16-04-2026,Open,High
SR02392,C0334,F0779,T026,05-02-2026,Open,Medium
SR02393,C0431,F0123,T048,12-08-2026,Completed,Medium
SR02394,C0160,F0692,T061,18-08-2026,Completed,High
SR02395,C0090,F0345,T058,16-05-2026,Completed,Medium
SR02396,C0174,F0243,T004,21-05-2026,Completed,Medium
SR02397,C0138,F0059,T029,18-06-2026,Completed,Low
SR02398,C0293,F0541,T065,12-06-2026,Open,High
SR02399,C0432,F0578,T070,16-01-2026,Open,High
SR02400,C0299,F0374,T074,08-05-2026,Completed,High
SR02401,C0063,F0648,T100,06-07-2026,Completed,Medium
SR02402,C0158,F0259,T068,13-07-2026,Completed,Medium
SR02403,C0345,F0442,T058,24-05-2026,In Progress,Low
SR02404,C0166,F0230,T034,04-08-2026,Completed,Critical
SR02405,C0294,F0466,T038,21-05-2026,Open,Low
SR02406,C0348,F0109,T083,02-04-2026,Completed,Medium
SR02407,C0165,F0381,T047,17-04-2026,Open,High
SR02408,C0324,F0440,T072,15-06-2026,Completed,Low
SR02409,C0200,F0446,T013,01-08-2026,Completed,Medium
SR02410,C0068,F0358,T013,25-02-2026,Completed,Low
SR02411,C0187,F0515,T022,12-03-2026,Open,Medium
SR02412,C0221,F0410,T020,06-06-2026,Completed,Critical
SR02413,C0002,F0227,T061,03-07-2026,Open,Medium
SR02414,C0447,F0173,T064,06-04-2026,Completed,Critical
SR02415,C0264,F0519,T056,04-06-2026,Open,Low
SR02416,C0019,F0751,T029,02-01-2026,Open,Medium
SR02417,C0434,F0603,T058,12-03-2026,Completed,High
SR02418,C0428,F0511,T012,18-08-2026,Open,High
SR02419,C0007,F0738,T048,19-05-2026,In Progress,Medium
SR02420,C0082,F0720,T016,28-07-2026,Completed,High
SR02421,C0182,F0406,T008,22-02-2026,Completed,High
SR02422,C0254,F0088,T017,11-03-2026,Completed,High
SR02423,C0363,F0508,T012,22-08-2026,In Progress,Medium
SR02424,C0213,F0499,T048,28-08-2026,Completed,Low
SR02425,C0306,F0222,T055,30-07-2026,Completed,Low
SR02426,C0006,F0680,T061,18-03-2026,Open,Medium
SR02427,C0330,F0696,T044,12-07-2026,Completed,Medium
SR02428,C0458,F0265,T018,21-04-2026,Open,Medium
SR02429,C0264,F0382,T003,22-07-2026,Cancelled,Medium
SR02430,C0228,F0157,T072,24-07-2026,Completed,Medium
SR02431,C0149,F0143,T099,15-04-2026,Completed,Medium
SR02432,C0478,F0213,T029,15-03-2026,Completed,Medium
SR02433,C0017,F0293,T021,22-08-2026,In Progress,Medium
SR02434,C0144,F0219,T032,19-04-2026,In Progress,Low
SR02435,C0070,F0122,T022,14-04-2026,Completed,High
SR02436,C0434,F0358,T023,09-06-2026,Completed,Medium
SR02437,C0242,F0499,T050,13-08-2026,Completed,Low
SR02438,C0462,F0261,T079,01-02-2026,In Progress,Medium
SR02439,C0333,F0427,T072,25-08-2026,Completed,Medium
SR02440,C0279,F0218,T096,12-04-2026,Completed,Medium
SR02441,C0259,F0564,T036,07-01-2026,In Progress,Medium
SR02442,C0102,F0519,T050,16-03-2026,Cancelled,Medium
SR02443,C0282,F0769,T039,21-04-2026,Completed,High
SR02444,C0343,F0043,T005,12-06-2026,Completed,Low
SR02445,C0483,F0683,T039,16-05-2026,Cancelled,Medium
SR02446,C0275,F0273,T027,02-02-2026,Completed,Low
SR02447,C0470,F0053,T048,28-04-2026,Cancelled,Medium
SR02448,C0473,F0552,T016,25-02-2026,Completed,Medium
SR02449,C0262,F0138,T075,06-03-2026,Completed,High
SR02450,C0220,F0141,T085,20-06-2026,In Progress,Low
SR02451,C0072,F0784,T097,12-07-2026,Open,Medium
SR02452,C0135,F0177,T009,07-02-2026,Completed,Medium
SR02453,C0440,F0438,T012,25-05-2026,Open,Medium
SR02454,C0070,F0161,T097,12-04-2026,Open,High
SR02455,C0199,F0100,T085,22-03-2026,Completed,Low
SR02456,C0350,F0001,T059,21-06-2026,Completed,Medium
SR02457,C0121,F0013,T033,01-03-2026,In Progress,Medium
SR02458,C0488,F0380,T052,03-07-2026,Completed,High
SR02459,C0325,F0348,T054,07-04-2026,Cancelled,Low
SR02460,C0015,F0032,T085,23-01-2026,Completed,High
SR02461,C0124,F0280,T053,10-07-2026,Completed,Critical
SR02462,C0371,F0219,T003,24-07-2026,Completed,High
SR02463,C0432,F0458,T070,16-05-2026,In Progress,Medium
SR02464,C0464,F0796,T078,23-06-2026,Completed,High
SR02465,C0426,F0554,T030,05-02-2026,Cancelled,Low
SR02466,C0038,F0735,T012,23-03-2026,Completed,High
SR02467,C0365,F0154,T015,25-03-2026,Completed,Medium
SR02468,C0056,F0173,T085,03-07-2026,Cancelled,Low
SR02469,C0039,F0601,T045,26-03-2026,In Progress,Medium
SR02470,C0346,F0249,T053,24-06-2026,In Progress,High
SR02471,C0240,F0680,T097,15-03-2026,Completed,High
SR02472,C0324,F0371,T007,25-05-2026,Open,Medium
SR02473,C0426,F0161,T021,20-02-2026,Completed,Medium
SR02474,C0035,F0676,T084,15-05-2026,Completed,High
SR02475,C0264,F0441,T055,20-01-2026,Completed,High
SR02476,C0418,F0643,T003,26-06-2026,In Progress,High
SR02477,C0221,F0362,T071,07-01-2026,Completed,Medium
SR02478,C0262,F0101,T014,28-08-2026,Open,Medium
SR02479,C0249,F0545,T079,21-07-2026,Completed,High
SR02480,C0454,F0100,T080,19-05-2026,Open,Low
SR02481,C0025,F0531,T083,07-08-2026,Completed,Medium
SR02482,C0439,F0334,T047,14-07-2026,Completed,Low
SR02483,C0409,F0634,T027,04-02-2026,Completed,Medium
SR02484,C0407,F0697,T089,28-06-2026,Completed,High
SR02485,C0207,F0326,T056,01-04-2026,In Progress,Low
SR02486,C0258,F0706,T064,25-07-2026,Completed,Medium
SR02487,C0185,F0089,T014,27-07-2026,Completed,Low
SR02488,C0126,F0086,T063,18-08-2026,Completed,High
SR02489,C0438,F0795,T059,19-04-2026,In Progress,High
SR02490,C0253,F0460,T030,16-02-2026,Completed,Medium
SR02491,C0362,F0361,T077,31-01-2026,Completed,High
SR02492,C0051,F0125,T014,09-02-2026,Completed,Low
SR02493,C0395,F0232,T072,27-08-2026,Completed,High
SR02494,C0330,F0549,T097,21-05-2026,Open,High
SR02495,C0499,F0658,T057,26-03-2026,Cancelled,Low
SR02496,C0067,F0734,T011,18-04-2026,Completed,Critical
SR02497,C0271,F0327,T056,11-02-2026,Completed,Low
SR02498,C0256,F0364,T053,17-05-2026,Completed,Medium
SR02499,C0270,F0131,T056,13-04-2026,In Progress,Low
SR02500,C0028,F0067,T028,11-07-2026,Completed,High
SR00201,C0222,F0357,T017,10-05-2026,In Progress,Low
SR00401,C0057,F0734,T086,15-05-2026,In Progress,Medium
SR00601,C0092,F0711,T022,05-08-2026,Completed,Medium
